A,B,C,D,E,Time
0,33.16,273,659.8,53.1,2020-01-25 10:25:40
0,33.46,273,659.8,53.6,2020-01-25 10:25:44
0,33.39,274,659.8,54.3,2020-01-25 10:25:48
0,33.29,274,659.8,52.3,2020-01-25 10:25:53
0,33.27,272,659.8,52.6,2020-01-25 10:25:57
0,33.17,273,659.8,52,2020-01-25 10:26:01
0,32.83,271,659.8,53,2020-01-25 10:26:06
0,32.73,272,659.8,53,2020-01-25 10:26:10
0,32.63,272,659.8,52.3,2020-01-25 10:26:14
0,32.68,273,659.8,54.7,2020-01-25 10:26:18
0,32.61,275,659.8,53.1,2020-01-25 10:26:23
0,32.56,275,659.8,53.1,2020-01-25 10:26:27
0,32.67,273,659.8,53,2020-01-25 10:26:32
0,32.84,272,659.8,53.6,2020-01-25 10:26:36
0,32.75,273,659.8,53.1,2020-01-25 10:26:40
0,32.74,273,659.8,52.3,2020-01-25 10:26:44
0,33.19,273,659.8,52,2020-01-25 10:26:48
0,33.25,273,659.8,53.6,2020-01-25 10:26:53
0,33.27,278,659.8,53,2020-01-25 10:26:57
0,31.83,272,659.8,54.1,2020-01-25 10:44:14
0,30.78,273,659.8,53,2020-01-25 10:44:18
0,30.49,275,659.8,54.3,2020-01-25 10:44:22
0,30.43,272,659.8,53.8,2020-01-25 10:44:26
0,30.36,272,659.8,54.1,2020-01-25 10:44:30
0,30.48,271,659.8,53.8,2020-01-25 10:44:35
0,30.59,272,659.8,55.9,2020-01-25 10:44:39
0,30.94,272,659.8,59.6,2020-01-25 10:44:43
0,31.21,279,659.8,54.1,2020-01-25 10:44:47
0,31.23,272,659.8,54.9,2020-01-25 10:44:51
0,31.19,273,659.8,53.6,2020-01-25 10:44:56
0,31.13,272,659.8,54.1,2020-01-25 10:45:00
0,31.06,273,659.8,53.6,2020-01-25 10:45:04
0,31.1,274,659.8,53.6,2020-01-25 10:45:08
0,31.45,275,659.8,58.9,2020-01-25 10:45:12
0,31.31,271,659.8,55.1,2020-01-25 10:45:17
0,31.23,271,659.8,54.3,2020-01-25 10:45:21
0,31.17,275,659.8,54.1,2020-01-25 10:45:25
0,31.12,275,659.8,53.3,2020-01-25 10:45:29
0,31.11,277,659.8,54.1,2020-01-25 10:45:34
0,31.15,275,659.8,55.9,2020-01-25 10:45:38
0,31.21,279,659.8,53.9,2020-01-25 10:45:42
0,31.21,276,659.8,53.9,2020-01-25 10:45:46
0,31.2,281,659.8,54.1,2020-01-25 10:45:50
0,30.93,274,659.8,53.3,2020-01-25 10:45:55
0,30.95,275,659.8,54.1,2020-01-25 10:45:59
0,31,277,659.8,54.1,2020-01-25 10:46:03
0,31,274,659.8,54.1,2020-01-25 10:46:07
0,30.94,274,659.8,53.4,2020-01-25 10:46:11
0,30.86,274,659.8,54.1,2020-01-25 10:46:16
0,30.87,279,659.8,54.3,2020-01-25 10:46:20
0,30.87,276,659.8,53.9,2020-01-25 10:46:24
0,30.84,279,659.8,53.1,2020-01-25 10:46:28
0,30.81,275,659.8,54.3,2020-01-25 10:46:32
0,30.76,273,659.8,53.6,2020-01-25 10:46:37
0,30.79,274,659.8,53.8,2020-01-25 10:46:41
0,30.62,274,659.8,54.1,2020-01-25 10:46:45
0,30.54,282,659.8,51.8,2020-01-25 10:46:50
0,30.32,279,659.8,54.6,2020-01-25 10:46:54
0,30.06,275,659.8,54.6,2020-01-25 10:46:58
0,30.04,275,659.8,53.1,2020-01-25 10:47:02
0,30.15,278,659.8,54.1,2020-01-25 10:47:06
0,30.11,276,659.8,53.1,2020-01-25 10:47:11
0,30.07,279,659.8,53.6,2020-01-25 10:47:15
0,30.05,275,659.8,49.4,2020-01-25 10:47:19
0,30.15,277,659.8,54.1,2020-01-25 10:47:23
0,30.15,273,659.8,55.5,2020-01-25 10:47:28
0,30.18,273,659.8,52.2,2020-01-25 10:47:33
0,30.13,281,659.8,54.1,2020-01-25 10:47:38
0,30.14,275,659.8,53.6,2020-01-25 10:47:42
0,30.22,275,659.8,54.1,2020-01-25 10:47:46
0,30.23,274,659.8,53.4,2020-01-25 10:47:50
0,30.28,276,659.8,53.6,2020-01-25 10:47:54
0,30.24,277,659.8,49.4,2020-01-25 10:47:59
0,30.24,275,659.8,53.9,2020-01-25 10:48:03
0,30.21,277,659.8,55.9,2020-01-25 10:48:07
0,30.19,276,659.8,53.6,2020-01-25 10:48:11
0,30.13,274,659.8,54.3,2020-01-25 10:48:18
0,29.93,283,659.8,53.6,2020-01-25 10:48:22
0,29.88,282,659.8,54.1,2020-01-25 10:48:26
0,29.74,276,659.8,53.4,2020-01-25 10:48:31
0,29.61,272,659.8,53.8,2020-01-25 10:48:35
0,29.51,278,659.8,52.5,2020-01-25 10:48:39
0,29.45,274,659.8,53.8,2020-01-25 10:48:43
0,29.45,275,659.8,54.1,2020-01-25 10:48:47
0,29.46,276,659.8,54.4,2020-01-25 10:48:52
0,29.5,273,659.8,54.6,2020-01-25 10:48:56
0,29.44,277,659.8,53.6,2020-01-25 10:49:00
0,29.24,277,659.8,53.4,2020-01-25 10:49:04
0,29.12,279,659.8,54.1,2020-01-25 10:49:09
0,28.99,274,659.8,54.1,2020-01-25 10:49:13
0,28.82,284,659.8,55.2,2020-01-25 10:49:17
0,28.73,278,659.8,53.8,2020-01-25 10:49:22
0,28.62,276,659.8,53.3,2020-01-25 10:49:26
0,28.47,277,659.8,53.9,2020-01-25 10:49:30
0,28.29,278,659.8,53.1,2020-01-25 10:49:34
0,28.23,277,659.8,54.1,2020-01-25 10:49:38
0,28.34,276,659.8,53.4,2020-01-25 10:49:43
0,28.37,279,659.8,52,2020-01-25 10:49:47
0,27.15,279,659.8,53.1,2020-01-25 10:49:51
0,27.48,277,659.8,56.8,2020-01-25 10:49:55
0,27.77,286,659.8,54.1,2020-01-25 10:49:59
0,27.46,278,659.8,54.6,2020-01-25 10:50:04
0,27.25,273,659.8,54.6,2020-01-25 10:50:08
0,27.29,279,659.8,53.6,2020-01-25 10:50:12
0,27.33,277,659.8,54.7,2020-01-25 10:50:16
0,27.27,273,659.8,53.6,2020-01-25 10:50:20
0,27.25,278,659.8,54.4,2020-01-25 10:50:25
0,27.24,278,659.8,53.6,2020-01-25 10:50:29
0,27.21,275,659.8,53.1,2020-01-25 10:50:33
0,27.06,277,659.8,53.9,2020-01-25 10:50:37
0,26.89,276,659.8,54.4,2020-01-25 10:50:42
0,26.92,284,659.8,53.8,2020-01-25 10:50:46
0,27.02,272,659.8,53.6,2020-01-25 10:50:50
0,26.97,279,659.8,55.9,2020-01-25 10:50:54
0,26.75,277,659.8,53.8,2020-01-25 10:50:59
0,26.67,278,659.8,54.1,2020-01-25 10:51:03
0,26.71,277,659.8,54.1,2020-01-25 10:51:07
0,26.66,274,659.8,54.1,2020-01-25 10:51:11
0,26.52,277,659.8,53,2020-01-25 10:51:16
0,26.34,277,659.8,54.6,2020-01-25 10:51:20
0,26.26,278,659.8,53.3,2020-01-25 10:51:24
0,26.35,281,659.8,54.9,2020-01-25 10:51:28
0,26.41,277,659.8,53.9,2020-01-25 10:51:32
0,26.35,279,659.8,53.8,2020-01-25 10:51:37
0,26.29,278,659.8,54.4,2020-01-25 10:51:41
0,26.4,276,659.8,55.4,2020-01-25 10:51:45
0,26.43,277,659.8,53.9,2020-01-25 10:51:49
0,25.94,277,659.8,53.1,2020-01-25 10:51:53
0,25.96,277,659.8,53.8,2020-01-25 10:51:58
0,26.17,278,659.8,54.1,2020-01-25 10:52:02
0,26.15,279,659.8,54.9,2020-01-25 10:52:06
0,26.05,279,659.8,53.4,2020-01-25 10:52:10
0,25.67,282,659.8,54.1,2020-01-25 10:52:14
0,25.42,278,659.8,53.8,2020-01-25 10:52:19
0,25.99,277,659.8,53.8,2020-01-25 10:52:23
0,26.15,278,659.8,54.1,2020-01-25 10:52:27
0,26.15,278,659.8,54.3,2020-01-25 10:52:31
0,26.06,278,659.8,53.9,2020-01-25 10:52:35
0,26.14,277,659.8,53.9,2020-01-25 10:52:40
0,26.4,281,659.8,53.6,2020-01-25 10:52:44
0,26.89,278,659.8,54.4,2020-01-25 10:52:48
0,27.1,277,659.8,53.6,2020-01-25 10:52:52
0,27.13,263,659.8,54.3,2020-01-25 10:52:57
0,27.13,277,659.8,53.6,2020-01-25 10:53:01
0,27.09,283,659.8,53.6,2020-01-25 10:53:05
0,26.94,280,659.8,54.3,2020-01-25 10:53:09
0,26.85,279,659.8,54.3,2020-01-25 10:53:14
0,26.82,279,659.8,54.1,2020-01-25 10:53:18
0,26.98,279,659.8,52.5,2020-01-25 10:53:22
0,27.21,285,659.8,53.6,2020-01-25 10:53:26
0,27.38,285,659.8,54.1,2020-01-25 10:53:30
0,27.53,283,659.8,54.1,2020-01-25 10:53:35
0,27.64,272,659.8,53.9,2020-01-25 10:53:39
0,27.74,277,659.8,53.3,2020-01-25 10:53:43
0,27.65,285,659.8,55.7,2020-01-25 10:53:47
0,27.86,282,659.8,54.1,2020-01-25 10:53:51
0,27.99,278,659.8,53.9,2020-01-25 10:53:56
0,28.01,283,659.8,54.1,2020-01-25 10:54:00
0,28.15,278,659.8,54.4,2020-01-25 10:54:04
0,28.27,279,659.8,53.4,2020-01-25 10:54:08
0,28.33,278,659.8,53.9,2020-01-25 10:54:13
0,28.43,286,659.8,53.9,2020-01-25 10:54:17
0,28.37,282,659.8,54.3,2020-01-25 10:54:21
0,28.27,287,659.8,54.1,2020-01-25 10:54:25
0,28.24,283,659.8,53.8,2020-01-25 10:54:30
0,28.27,277,659.8,54.1,2020-01-25 10:54:34
0,28.28,276,659.8,54.1,2020-01-25 10:54:38
0,28.25,273,659.8,53.1,2020-01-25 10:54:42
0,28.24,279,659.8,53.1,2020-01-25 10:54:46
0,28.22,295,659.8,50.4,2020-01-25 10:54:51
0,28.11,279,659.8,53.8,2020-01-25 10:54:55
0,28.08,277,659.8,53.9,2020-01-25 10:54:59
0,28.02,276,659.8,56.2,2020-01-25 10:55:03
0,28.07,279,659.8,54.1,2020-01-25 10:55:07
0,28.08,287,659.8,52.6,2020-01-25 10:55:12
0,28.16,277,659.8,53.6,2020-01-25 10:55:16
0,28.2,277,659.8,54.4,2020-01-25 10:55:20
0,28.31,276,659.8,54.1,2020-01-25 10:55:24
0,28.63,277,659.8,53.6,2020-01-25 10:55:28
0,28.71,279,659.8,53.9,2020-01-25 10:55:33
0,28.93,278,659.8,53.6,2020-01-25 10:55:37
0,29.04,275,659.8,54.1,2020-01-25 10:55:41
0,29.13,278,659.8,54.1,2020-01-25 10:55:45
0,29.35,277,659.8,56,2020-01-25 10:55:49
0,29.54,282,659.8,54.1,2020-01-25 10:55:54
0,29.65,285,659.8,54.1,2020-01-25 10:56:02
0,29.88,277,659.8,54.1,2020-01-25 10:56:06
0,29.97,283,659.8,54.1,2020-01-25 10:56:10
0,30.05,289,659.8,54.1,2020-01-25 10:56:15
0,30.01,278,659.8,54.1,2020-01-25 10:56:19
0,29.95,283,659.8,53.8,2020-01-25 10:56:23
0,29.78,279,659.8,53.8,2020-01-25 10:56:28
0,29.45,277,659.8,53.9,2020-01-25 10:56:32
0,29.43,282,659.8,54.1,2020-01-25 10:56:36
0,29.42,277,659.8,50.9,2020-01-25 10:56:40
0,29.47,279,659.8,53.9,2020-01-25 10:56:44
0,29.62,278,659.8,51.7,2020-01-25 10:56:49
0,29.58,277,659.8,53.4,2020-01-25 10:56:53
0,29.48,278,659.8,54.1,2020-01-25 10:56:57
0,29.47,278,659.8,53.9,2020-01-25 10:57:01
0,29.53,284,659.8,53.9,2020-01-25 10:57:05
0,29.5,287,659.8,54.1,2020-01-25 10:57:10
0,29.46,280,659.8,54.1,2020-01-25 10:57:14
0,29.37,279,659.8,54.1,2020-01-25 10:57:18
0,29.26,278,659.8,53.6,2020-01-25 10:57:22
0,29.24,277,659.8,55.2,2020-01-25 10:57:26
0,29.23,278,659.8,54.1,2020-01-25 10:57:31
0,29.12,277,659.8,53.6,2020-01-25 10:57:35
0,28.99,277,659.8,55.7,2020-01-25 10:57:39
0,29.06,279,659.8,54.1,2020-01-25 10:57:43
0,29.18,275,659.8,53.8,2020-01-25 10:57:47
0,29.24,277,659.8,54.1,2020-01-25 10:57:52
0,29.23,279,659.8,54.1,2020-01-25 10:57:56
0,29.49,279,659.8,53.6,2020-01-25 10:58:00
0,29.56,279,659.8,47.3,2020-01-25 10:58:04
0,29.49,278,659.8,53.8,2020-01-25 10:58:08
0,29.63,277,659.8,54.1,2020-01-25 10:58:13
0,29.55,281,659.8,53.9,2020-01-25 10:58:17
0,29.52,278,659.8,54.1,2020-01-25 10:58:21
0,29.48,285,659.8,53.9,2020-01-25 10:58:25
0,29.41,277,659.8,53.6,2020-01-25 10:58:30
0,29.21,278,659.8,53.6,2020-01-25 10:58:34
0,29.31,277,659.8,54.1,2020-01-25 10:58:38
0,29.45,276,659.8,54.3,2020-01-25 10:58:42
0,29.39,275,659.8,54.1,2020-01-25 10:58:46
0,29.24,276,659.8,54.4,2020-01-25 10:58:51
0,29.01,281,659.8,54.1,2020-01-25 10:58:55
0,28.77,276,659.8,54.1,2020-01-25 10:58:59
0,28.67,277,659.8,54.3,2020-01-25 10:59:06
0,28.7,282,659.8,55.7,2020-01-25 10:59:10
0,28.63,278,659.8,54.4,2020-01-25 10:59:14
0,28.61,275,659.8,55.9,2020-01-25 10:59:18
0,28.69,272,659.8,53.6,2020-01-25 10:59:23
0,28.74,274,659.8,53.4,2020-01-25 10:59:27
0,28.29,276,659.8,54.7,2020-01-25 10:59:31
0,28.28,273,659.8,53.9,2020-01-25 10:59:35
0,28.36,276,659.8,53.8,2020-01-25 10:59:39
0,28.36,275,659.8,57.6,2020-01-25 10:59:44
0,28.27,283,659.8,53.6,2020-01-25 10:59:48
0,28.33,274,659.8,57.6,2020-01-25 10:59:52
0,28.57,273,659.8,54.6,2020-01-25 10:59:56
0,28.65,275,659.8,53.8,2020-01-25 11:00:00
0,28.68,273,659.8,54.3,2020-01-25 11:00:05
0,28.86,272,659.8,54.1,2020-01-25 11:00:09
0,28.83,278,659.8,53.9,2020-01-25 11:00:13
0,28.68,275,659.8,53.9,2020-01-25 11:00:17
0,28.64,273,659.8,54.3,2020-01-25 11:00:21
0,28.73,275,659.8,54.1,2020-01-25 11:00:26
0,28.82,277,659.8,53.9,2020-01-25 11:00:30
0,29,272,659.8,56.8,2020-01-25 11:00:34
0,29.13,272,659.8,54.6,2020-01-25 11:00:38
0,29.07,273,659.8,54.3,2020-01-25 11:00:42
0,28.98,275,659.8,54.6,2020-01-25 11:00:46
0,28.94,273,659.8,54.1,2020-01-25 11:00:51
0,28.88,272,659.8,48.5,2020-01-25 11:00:55
0,28.85,275,659.8,54.1,2020-01-25 11:00:59
0,28.77,275,659.8,54.1,2020-01-25 11:01:04
0,28.82,275,659.8,54.3,2020-01-25 11:01:08
0,28.89,272,659.8,53.8,2020-01-25 11:01:13
0,28.89,274,659.8,53.9,2020-01-25 11:01:17
0,28.89,272,659.8,54.3,2020-01-25 11:01:21
0,28.85,273,659.8,53.8,2020-01-25 11:01:26
0,28.8,275,659.8,54.1,2020-01-25 11:01:30
0,28.89,272,659.8,55.7,2020-01-25 11:01:34
0,29.01,275,659.8,54.1,2020-01-25 11:01:38
0,28.8,274,659.8,54.1,2020-01-25 11:01:42
0,28.74,273,659.8,55.1,2020-01-25 11:01:47
0,28.64,274,659.8,54.1,2020-01-25 11:01:51
0,28.43,274,659.8,54.1,2020-01-25 11:01:55
0,28.3,274,659.8,54.1,2020-01-25 11:01:59
0,28.05,277,659.8,53.9,2020-01-25 11:02:03
0,27.98,281,659.8,54.1,2020-01-25 11:02:07
0,27.98,272,659.8,54.1,2020-01-25 11:02:12
0,28.06,274,659.8,53.8,2020-01-25 11:02:16
0,27.96,277,659.8,54.1,2020-01-25 11:02:20
0,28.06,274,659.8,53.6,2020-01-25 11:02:24
0,28.02,274,659.8,54.1,2020-01-25 11:02:28
0,27.99,275,659.8,53.9,2020-01-25 11:02:33
0,28.39,273,659.8,53.8,2020-01-25 11:02:37
0,28.53,274,659.8,54.1,2020-01-25 11:02:41
0,28.52,272,659.8,53,2020-01-25 11:02:45
0,28.5,275,659.8,53.9,2020-01-25 11:02:49
0,28.34,273,659.8,54.1,2020-01-25 11:02:54
0,28.65,273,659.8,53.9,2020-01-25 11:02:58
0,29.06,275,659.8,55.2,2020-01-25 11:03:02
0,28.94,276,659.8,54.1,2020-01-25 11:03:06
0,28.72,274,659.8,53.6,2020-01-25 11:03:10
0,28.77,275,659.8,54.3,2020-01-25 11:03:14
0,28.84,274,659.8,54.1,2020-01-25 11:03:19
0,29.1,276,659.8,54.7,2020-01-25 11:03:23
0,29.09,274,659.8,54.3,2020-01-25 11:03:27
0,29.23,276,659.8,53.9,2020-01-25 11:03:31
0,29.26,273,659.8,54.1,2020-01-25 11:03:35
0,29.19,277,659.8,53.8,2020-01-25 11:03:40
0,29.34,277,659.8,55.9,2020-01-25 11:03:44
0,29.55,274,659.8,53.4,2020-01-25 11:03:48
0,29.91,273,659.8,53.6,2020-01-25 11:03:52
0,30.3,277,659.8,54.1,2020-01-25 11:03:56
0,30.48,272,659.8,53.8,2020-01-25 11:04:01
0,30.74,274,659.8,54.6,2020-01-25 11:04:05
0,31.1,274,659.8,56.5,2020-01-25 11:04:09
0,31.33,275,659.8,54.1,2020-01-25 11:04:13
0,31.4,274,659.8,53.6,2020-01-25 11:04:17
0,31.36,274,659.8,53.8,2020-01-25 11:04:21
0,31.5,273,659.8,54.1,2020-01-25 11:04:26
0,31.58,273,659.8,54.1,2020-01-25 11:04:30
0,31.69,272,659.8,54.1,2020-01-25 11:04:36
0,31.52,274,659.8,53.9,2020-01-25 11:04:40
0,31.26,275,659.8,54.1,2020-01-25 11:04:44
0,30.89,273,659.8,53.4,2020-01-25 11:04:50
0,30.65,272,659.8,54.1,2020-01-25 11:04:54
0,30.69,273,659.8,54.1,2020-01-25 11:04:58
0,30.83,272,659.8,54.1,2020-01-25 11:05:02
0,30.87,272,659.8,53.8,2020-01-25 11:05:07
0,30.82,272,659.8,54.1,2020-01-25 11:05:11
0,30.69,273,659.8,53.9,2020-01-25 11:05:15
0,30.81,272,659.8,52.6,2020-01-25 11:05:21
0,30.82,272,659.8,54.1,2020-01-25 11:05:25
0,30.87,275,659.8,54.1,2020-01-25 11:05:29
0,30.92,278,659.8,53.8,2020-01-25 11:05:33
0,30.93,272,659.8,54.1,2020-01-25 11:05:37
0,30.88,272,659.8,54.1,2020-01-25 11:05:42
0,30.95,273,659.8,54.1,2020-01-25 11:05:46
0,30.77,272,659.8,53.3,2020-01-25 11:05:50
0,30.81,275,659.8,54.1,2020-01-25 11:05:54
0,30.45,272,659.8,53.9,2020-01-25 11:05:58
0,30.36,272,659.8,53.3,2020-01-25 11:06:02
0,30.28,268,659.8,55.1,2020-01-25 11:06:07
0,30.29,272,659.8,54.4,2020-01-25 11:06:11
0,30.26,272,659.8,53.8,2020-01-25 11:06:16
0,30.47,272,659.8,54.1,2020-01-25 11:06:20
0,30.54,272,659.8,54.3,2020-01-25 11:06:24
0,30.59,272,659.8,51.4,2020-01-25 11:06:28
0,30.79,271,659.8,54.4,2020-01-25 11:06:33
0,30.75,272,659.8,54.3,2020-01-25 11:06:37
0,30.67,272,659.8,53.8,2020-01-25 11:06:41
0,30.7,272,659.8,56.3,2020-01-25 11:06:46
0,30.81,272,659.8,54.1,2020-01-25 11:06:50
0,30.89,275,659.8,53.9,2020-01-25 11:06:54
0,30.86,272,659.8,53.6,2020-01-25 11:06:59
0,30.84,273,659.8,54.1,2020-01-25 11:07:03
0,30.77,272,659.8,54.1,2020-01-25 11:07:08
0,30.81,272,659.8,53.9,2020-01-25 11:07:12
0,30.75,272,659.8,53.9,2020-01-25 11:07:16
0,30.54,270,659.8,55.4,2020-01-25 11:07:21
0,30.43,272,659.8,54.1,2020-01-25 11:07:25
0,30.26,270,659.8,53.8,2020-01-25 11:07:29
0,30.28,272,659.8,53.8,2020-01-25 11:07:34
0,30.52,276,659.8,53.6,2020-01-25 11:07:38
0,30.84,275,659.8,54.1,2020-01-25 11:07:42
0,30.86,276,659.8,53.8,2020-01-25 11:07:46
0,31.15,271,659.8,53.6,2020-01-25 11:07:50
0,31.16,272,659.8,53.9,2020-01-25 11:07:55
0,31.09,272,659.8,54.1,2020-01-25 11:07:59
0,31.12,273,659.8,53.9,2020-01-25 11:08:03
0,31.07,272,659.8,53.9,2020-01-25 11:08:07
0,31.15,272,659.8,54.1,2020-01-25 11:08:11
0,31.18,271,659.8,54.1,2020-01-25 11:08:15
0,31.18,272,659.8,53.4,2020-01-25 11:08:20
0,31.28,275,659.8,54.3,2020-01-25 11:08:24
0,31.9,274,659.8,53.6,2020-01-25 11:08:28
0,32.24,271,659.8,53.8,2020-01-25 11:08:32
0,32.42,271,659.8,54.1,2020-01-25 11:08:36
0,32.53,272,659.8,54.1,2020-01-25 11:08:41
0,32.56,272,659.8,56.2,2020-01-25 11:08:45
0,32.73,270,659.8,53.4,2020-01-25 11:08:49
0,32.94,272,659.8,53.8,2020-01-25 11:08:53
0,33.04,269,659.8,53.4,2020-01-25 11:08:57
0,33.23,272,659.8,53.8,2020-01-25 11:09:02
0,33.42,269,659.8,53,2020-01-25 11:09:06
0,33.54,272,659.8,54.1,2020-01-25 11:09:10
0,33.74,272,659.8,53.9,2020-01-25 11:09:14
0,33.86,272,659.8,55.7,2020-01-25 11:09:18
0,33.89,271,659.8,53.9,2020-01-25 11:09:23
0,33.84,272,659.8,53.9,2020-01-25 11:09:27
0,33.82,272,659.8,54.1,2020-01-25 11:09:31
0,33.97,272,659.8,53.4,2020-01-25 11:09:35
0,34.09,274,659.8,55.9,2020-01-25 11:09:39
0,34.18,277,659.8,54.1,2020-01-25 11:09:44
0,34.19,272,659.8,53.6,2020-01-25 11:09:48
0,34.29,270,659.8,53.8,2020-01-25 11:09:52
0,34.14,272,659.8,53.9,2020-01-25 11:09:56
0,34.19,272,659.8,53.9,2020-01-25 11:10:01
0,34.21,270,659.8,57.6,2020-01-25 11:10:05
0,34.19,272,659.8,54.6,2020-01-25 11:10:09
0,34.23,276,659.8,53.6,2020-01-25 11:10:14
0,34.56,272,659.8,53.8,2020-01-25 11:10:18
0,34.66,272,659.8,53.9,2020-01-25 11:10:22
0,34.63,272,659.8,54.6,2020-01-25 11:10:26
0,34.66,271,659.8,53.9,2020-01-25 11:10:30
0,34.79,272,659.8,54.1,2020-01-25 11:10:35
0,34.86,271,659.8,54.1,2020-01-25 11:10:39
0,34.82,266,659.8,54.1,2020-01-25 11:10:43
0,34.89,278,659.8,53.8,2020-01-25 11:10:47
0,34.84,272,659.8,54.1,2020-01-25 11:10:52
0,34.9,274,659.8,53.8,2020-01-25 11:10:56
0,34.88,272,659.8,54.1,2020-01-25 11:11:00
0,34.87,273,659.8,53.8,2020-01-25 11:11:04
0,34.93,272,659.8,54.1,2020-01-25 11:11:08
0,34.89,272,659.8,54.3,2020-01-25 11:11:13
0,34.78,272,659.8,53.8,2020-01-25 11:11:17
0,34.78,269,659.8,53.9,2020-01-25 11:11:21
0,34.76,272,659.8,54.1,2020-01-25 11:11:25
0,34.72,272,659.8,54.1,2020-01-25 11:11:29
0,34.61,272,659.8,54.3,2020-01-25 11:11:33
0,34.58,272,659.8,51.4,2020-01-25 11:11:38
0,34.48,275,659.8,54.1,2020-01-25 11:11:42
0,34.02,273,659.8,53.9,2020-01-25 11:11:46
0,34.09,270,659.8,53.6,2020-01-25 11:11:50
0,34.06,274,659.8,54.1,2020-01-25 11:11:54
0,33.97,272,659.8,53.8,2020-01-25 11:11:59
0,33.91,272,659.8,53.9,2020-01-25 11:12:03
0,33.95,276,659.8,54.1,2020-01-25 11:12:07
0,33.91,274,659.8,53.8,2020-01-25 11:12:11
0,33.94,272,659.8,53.8,2020-01-25 11:12:16
0,33.89,272,659.8,54.1,2020-01-25 11:12:20
0,34.14,272,659.8,53.3,2020-01-25 11:12:24
0,34.2,272,659.8,54.1,2020-01-25 11:12:29
0,34.02,275,659.8,54.1,2020-01-25 11:12:33
0,33.87,273,659.8,54.1,2020-01-25 11:12:37
0,33.73,272,659.8,54.9,2020-01-25 11:12:41
0,33.75,272,659.8,54.1,2020-01-25 11:12:45
0,33.62,273,659.8,54.1,2020-01-25 11:12:50
0,33.57,267,659.8,53.3,2020-01-25 11:12:54
0,33.51,272,659.8,54.1,2020-01-25 11:12:58
0,33.39,272,659.8,54.1,2020-01-25 11:13:02
0,33.37,275,659.8,53.8,2020-01-25 11:13:06
0,33.43,272,659.8,54.7,2020-01-25 11:13:11
0,33.5,272,659.8,54.1,2020-01-25 11:13:15
0,33.71,266,659.8,54.1,2020-01-25 11:13:19
0,33.74,272,659.8,53.8,2020-01-25 11:13:23
0,33.76,275,659.8,54.3,2020-01-25 11:13:27
0,33.87,273,659.8,54.1,2020-01-25 11:13:32
0,33.78,272,659.8,54.1,2020-01-25 11:13:36
0,33.8,273,659.8,54.1,2020-01-25 11:13:40
0,33.81,270,659.8,53.3,2020-01-25 11:13:44
0,33.77,272,659.8,54.1,2020-01-25 11:13:49
0,33.57,272,659.8,53.8,2020-01-25 11:13:53
0,33.38,272,659.8,53.8,2020-01-25 11:13:57
0,33.32,272,659.8,53.9,2020-01-25 11:14:01
0,33.54,272,659.8,53.9,2020-01-25 11:14:05
0,33.42,270,659.8,52,2020-01-25 11:14:10
0,33.53,273,659.8,54.3,2020-01-25 11:14:14
0,33.6,276,659.8,53.8,2020-01-25 11:14:18
0,33.5,268,659.8,53.4,2020-01-25 11:14:22
0,33.35,272,659.8,54.1,2020-01-25 11:14:26
0,33.29,272,659.8,54.1,2020-01-25 11:14:30
0,33.47,277,659.8,54.6,2020-01-25 11:14:35
0,33.48,273,659.8,56.5,2020-01-25 11:14:39
0,33.8,272,659.8,54.4,2020-01-25 11:14:43
0,33.85,272,659.8,54.4,2020-01-25 11:14:47
0,33.7,273,659.8,54.1,2020-01-25 11:14:56
0,33.8,274,659.8,54.6,2020-01-25 11:15:01
0,33.54,272,659.8,53.9,2020-01-25 11:15:05
0,33.51,274,659.8,54.3,2020-01-25 11:15:09
0,33.68,272,659.8,54.1,2020-01-25 11:15:13
0,33.82,273,659.8,55.2,2020-01-25 11:15:17
0,33.82,271,659.8,57.3,2020-01-25 11:15:22
0,33.82,272,659.8,54.7,2020-01-25 11:15:26
0,34.03,273,659.8,57.5,2020-01-25 11:15:30
0,33.97,273,659.8,54.4,2020-01-25 11:15:34
0,33.86,272,659.8,54.6,2020-01-25 11:15:38
0,33.94,272,659.8,54.4,2020-01-25 11:15:43
0,33.97,274,659.8,56,2020-01-25 11:15:47
0,33.99,274,659.8,54.6,2020-01-25 11:15:51
0,34.16,274,659.8,54.1,2020-01-25 11:15:55
0,34.24,275,659.8,53.8,2020-01-25 11:15:59
0,34.3,275,659.8,54.9,2020-01-25 11:16:04
0,34.31,273,659.8,53.8,2020-01-25 11:16:08
0,34.36,275,659.8,54.1,2020-01-25 11:16:12
0,34.58,275,659.8,54.1,2020-01-25 11:16:16
0,34.8,281,659.8,54.7,2020-01-25 11:16:20
0,34.81,274,659.8,56.3,2020-01-25 11:16:25
0,34.89,272,659.8,53.8,2020-01-25 11:16:29
0,34.93,274,659.8,54.4,2020-01-25 11:16:33
0,34.81,272,659.8,55.1,2020-01-25 11:16:37
0,34.6,272,659.8,53.4,2020-01-25 11:16:41
0,34.47,273,659.8,55.1,2020-01-25 11:16:46
0,34.26,272,659.8,53.8,2020-01-25 11:16:50
0,34.24,272,659.8,53.6,2020-01-25 11:16:54
0,34.27,272,659.8,53.9,2020-01-25 11:16:58
0,34.3,272,659.8,54.4,2020-01-25 11:17:02
0,34.41,275,659.8,54.1,2020-01-25 11:17:07
